"GeographyCode","QS606EW0001","QS606EW0002","QS606EW0003","QS606EW0004","QS606EW0005","QS606EW0006","QS606EW0007","QS606EW0008","QS606EW0009","QS606EW0010","QS606EW0011","QS606EW0012","QS606EW0013","QS606EW0014","QS606EW0015","QS606EW0016","QS606EW0017","QS606EW0018","QS606EW0019","QS606EW0020","QS606EW0021","QS606EW0022","QS606EW0023","QS606EW0024","QS606EW0025","QS606EW0026","QS606EW0027","QS606EW0028","QS606EW0029","QS606EW0030","QS606EW0031","QS606EW0032","QS606EW0033","QS606EW0034","QS606EW0035","QS606EW0036","QS606EW0037","QS606EW0038","QS606EW0039","QS606EW0040","QS606EW0041","QS606EW0042","QS606EW0043","QS606EW0044","QS606EW0045","QS606EW0046","QS606EW0047","QS606EW0048","QS606EW0049","QS606EW0050","QS606EW0051","QS606EW0052","QS606EW0053","QS606EW0054","QS606EW0055","QS606EW0056","QS606EW0057","QS606EW0058","QS606EW0059","QS606EW0060","QS606EW0061","QS606EW0062","QS606EW0063","QS606EW0064","QS606EW0065","QS606EW0066","QS606EW0067","QS606EW0068","QS606EW0069","QS606EW0070","QS606EW0071","QS606EW0072","QS606EW0073","QS606EW0074","QS606EW0075","QS606EW0076","QS606EW0077","QS606EW0078","QS606EW0079","QS606EW0080","QS606EW0081","QS606EW0082","QS606EW0083","QS606EW0084","QS606EW0085","QS606EW0086","QS606EW0087","QS606EW0088","QS606EW0089","QS606EW0090","QS606EW0091","QS606EW0092","QS606EW0093","QS606EW0094","QS606EW0095","QS606EW0096","QS606EW0097","QS606EW0098","QS606EW0099","QS606EW0100","QS606EW0101","QS606EW0102","QS606EW0103","QS606EW0104","QS606EW0105","QS606EW0106","QS606EW0107","QS606EW0108","QS606EW0109","QS606EW0110","QS606EW0111","QS606EW0112","QS606EW0113","QS606EW0114","QS606EW0115","QS606EW0116","QS606EW0117","QS606EW0118","QS606EW0119","QS606EW0120","QS606EW0121","QS606EW0122","QS606EW0123","QS606EW0124","QS606EW0125"
"E00004166",112,10,5,1,0,2,1,0,0,0,1,5,0,1,0,4,14,2,0,0,2,0,0,4,0,0,4,4,4,4,0,4,0,0,0,0,0,21,0,0,0,0,4,3,1,3,3,9,6,3,0,5,0,0,1,3,0,1,7,4,0,1,0,2,1,3,3,5,1,1,0,0,0,0,0,0,3,0,2,1,1,0,0,1,0,16,9,5,1,3,7,2,2,3,0,17,12,9,2,1,5,5,0,10,2,0,1,0,1,8,8,0,0,12,0,0,0,0,12,3,2,3,0,0,4
"E00004167",132,37,23,3,2,13,3,0,0,0,2,14,0,4,0,10,43,2,0,1,1,0,0,9,7,2,0,2,2,30,12,6,9,1,0,0,2,33,1,1,0,0,0,0,0,0,0,11,6,4,1,21,1,1,8,10,0,1,11,9,1,4,0,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0,0,1,0,4,3,2,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
"E00004168",108,22,14,1,0,8,4,0,0,0,1,8,0,1,0,7,50,5,1,1,3,0,0,7,6,0,1,8,8,30,7,14,4,1,1,0,3,15,0,0,0,0,0,0,0,0,0,6,5,1,0,9,0,0,3,5,0,1,7,6,0,2,2,2,0,1,1,4,0,0,2,0,0,0,1,1,0,0,0,0,2,0,0,1,1,3,0,0,0,0,3,2,1,0,0,1,1,1,0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,4,0,0,0,0,4,0,0,0,1,0,3
"E00004169",183,26,15,1,1,7,0,0,0,1,5,11,0,7,0,4,74,17,3,2,12,0,0,12,6,0,6,12,12,33,4,15,1,1,0,0,12,30,2,0,0,2,0,0,0,1,1,12,11,0,1,15,0,0,12,3,0,0,20,12,3,3,0,3,3,8,8,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,9,3,1,0,2,6,1,1,3,1,5,4,2,2,0,1,1,0,1,0,0,0,0,0,1,1,0,0,16,0,0,0,0,16,1,7,2,0,0,6
"E00004172",149,18,13,1,2,7,0,0,0,1,2,5,0,3,0,2,40,8,2,1,5,0,0,7,3,2,2,1,1,24,8,10,0,0,0,2,4,36,0,0,0,0,0,0,0,1,1,23,15,8,0,12,0,1,5,5,0,1,21,13,1,4,1,4,3,8,8,7,0,0,1,0,0,0,1,0,2,2,0,0,4,0,0,3,1,11,4,2,0,2,7,4,0,1,2,7,4,3,0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,1,0,0,0,1,7
"E00004173",164,11,7,1,2,1,0,1,0,0,2,4,0,0,0,4,41,9,3,2,4,0,0,5,2,0,3,20,20,7,2,4,0,0,0,0,1,26,2,0,0,2,7,5,2,0,0,10,8,1,1,7,0,0,3,4,0,0,16,6,1,0,1,3,1,10,10,4,0,0,0,0,0,0,0,0,3,3,0,0,1,0,0,0,1,18,13,6,0,7,5,2,2,0,1,22,20,19,1,0,2,2,0,3,1,0,0,0,1,2,2,0,0,23,0,0,0,0,23,0,4,1,1,3,14
"E00004174",77,5,3,0,0,2,0,1,0,0,0,2,0,2,0,0,11,2,0,1,1,0,0,6,1,0,5,2,2,1,0,1,0,0,0,0,0,12,2,1,0,1,3,0,3,0,0,2,2,0,0,5,0,0,1,4,0,0,6,4,1,2,0,1,0,2,2,5,0,0,1,0,0,1,0,0,0,0,0,0,4,1,1,1,1,13,9,4,0,5,4,0,2,2,0,8,8,6,2,0,0,0,0,2,0,0,0,0,0,2,1,1,0,15,0,0,0,0,15,1,2,2,0,0,10
"E00004175",102,8,6,0,0,4,1,0,0,1,0,2,0,2,0,0,24,2,0,0,2,0,0,2,1,0,1,6,6,14,2,9,2,1,0,0,0,26,1,0,1,0,1,0,1,5,5,10,8,1,1,9,0,0,3,3,0,3,13,6,1,2,0,1,2,7,7,9,1,1,1,0,1,0,0,0,6,6,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,11,11,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,1,0,9,2,1,0,0,0,6
"E00004177",99,8,7,1,0,1,2,0,2,0,1,1,0,0,0,1,44,11,3,2,5,1,0,6,6,0,0,15,15,12,2,7,1,0,0,0,2,17,1,0,1,0,0,0,0,0,0,8,4,3,1,8,0,0,5,2,0,1,6,1,1,0,0,0,0,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,0,0,0,0,4,3,0,1,0,6,4,4,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,1,12
"E00004179",114,12,7,0,0,2,1,0,0,0,4,5,0,0,1,4,37,3,1,0,1,1,0,5,2,1,2,14,14,15,2,7,5,0,0,0,1,18,2,2,0,0,1,0,1,1,1,7,4,2,1,7,0,0,4,1,0,2,9,7,4,1,0,2,0,2,2,5,0,0,0,0,0,0,0,0,1,0,1,0,4,0,0,4,0,11,4,3,0,1,7,1,1,4,1,3,3,2,1,0,0,0,0,7,0,0,0,0,0,7,7,0,0,12,0,0,0,0,12,2,3,4,0,0,3
"E00004180",106,13,8,0,2,4,0,0,1,0,1,5,0,2,0,3,35,4,2,1,1,0,0,10,8,2,0,4,4,17,0,8,3,0,1,2,3,19,0,0,0,0,2,1,1,0,0,10,8,2,0,7,0,0,3,4,0,0,24,19,9,3,2,4,1,5,5,3,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,2,0,3,1,0,0,1,2,1,0,1,0,7,6,6,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
"E00004181",123,15,10,1,1,3,4,0,0,0,1,5,0,3,0,2,31,5,0,4,1,0,0,6,2,2,2,8,8,12,4,3,1,0,0,1,3,12,0,0,0,0,1,0,1,1,1,6,5,0,1,4,0,0,3,1,0,0,14,12,3,2,2,3,2,2,2,11,0,0,1,0,0,1,0,0,1,0,1,0,9,0,1,8,0,12,8,6,0,2,4,0,1,3,0,16,13,11,1,1,3,2,1,6,2,1,0,1,0,4,4,0,0,6,0,0,0,0,6,1,1,1,1,0,2
"E00004182",84,9,5,0,0,1,1,0,0,1,2,4,0,3,0,1,31,4,1,0,3,0,0,2,0,1,1,7,7,18,3,11,1,2,0,0,1,13,3,2,1,0,1,1,0,0,0,3,3,0,0,6,0,0,4,2,0,0,13,8,1,0,5,1,1,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,2,1,0,0,0,1,1,1,0,0,12,0,0,0,0,12,1,1,0,1,3,6
"E00004183",93,5,1,0,0,1,0,0,0,0,0,4,0,1,0,3,18,0,0,0,0,0,0,6,4,1,1,8,8,4,1,2,1,0,0,0,0,17,1,1,0,0,2,2,0,1,1,8,4,4,0,5,0,0,1,3,0,1,8,7,3,1,0,3,0,1,1,7,0,0,0,0,0,0,0,0,2,0,2,0,5,0,1,4,0,8,8,3,0,5,0,0,0,0,0,11,8,8,0,0,3,2,1,8,2,0,0,1,1,6,5,0,1,11,0,0,0,0,11,5,0,5,0,0,1
"E00004184",92,11,7,0,1,3,1,0,0,0,2,4,0,3,0,1,27,7,1,1,4,1,0,1,1,0,0,7,7,12,4,2,1,2,0,1,2,12,1,0,0,1,1,0,1,1,1,8,6,2,0,1,0,0,1,0,0,0,14,6,1,2,0,3,0,8,8,3,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,2,0,7,3,1,1,1,4,1,0,3,0,4,3,2,1,0,1,1,0,4,1,0,0,0,1,3,2,1,0,10,0,0,0,0,10,0,4,3,0,0,3
"E00004185",149,10,7,0,2,2,3,0,0,0,0,3,0,2,0,1,40,7,2,1,4,0,0,14,12,1,1,3,3,16,4,7,2,0,0,0,3,25,1,0,1,0,2,2,0,0,0,10,8,1,1,12,0,0,6,6,0,0,12,9,6,1,2,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,7,5,4,0,1,2,2,0,0,0,28,25,20,2,3,3,3,0,7,1,0,0,0,1,6,5,1,0,14,0,0,0,0,14,1,2,1,0,2,8
"E00004187",257,48,28,3,4,14,2,0,1,0,4,20,0,7,0,13,75,21,2,2,15,2,0,8,6,0,2,11,11,35,7,12,4,1,4,1,6,59,3,1,0,2,2,2,0,0,0,31,28,3,0,23,0,1,13,7,0,2,19,11,3,4,0,3,1,8,8,3,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,2,0,11,3,3,0,0,8,2,1,5,0,10,6,4,2,0,4,4,0,1,1,1,0,0,0,0,0,0,0,31,3,0,3,0,28,0,4,5,0,0,19
"E00004188",73,9,5,0,0,3,0,0,1,0,1,4,0,2,0,2,36,12,6,1,4,1,0,11,11,0,0,4,4,9,0,3,1,0,0,0,5,20,3,0,0,3,1,1,0,0,0,5,4,1,0,11,0,1,9,1,0,0,5,5,1,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004189",88,20,15,2,0,10,1,0,0,1,1,5,0,3,2,0,30,9,1,3,5,0,0,6,5,0,1,4,4,11,1,6,3,0,0,0,1,18,0,0,0,0,1,0,1,0,0,3,1,1,1,14,0,1,7,4,0,2,6,3,0,2,1,0,0,3,3,2,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,3,1,1,0,0,2,1,1,0,0,3,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,1,1,0,0,1,3
"E00004190",279,30,16,0,1,8,5,0,0,1,1,14,0,1,0,13,108,23,9,2,10,1,1,16,11,1,4,21,21,48,18,16,5,0,6,0,3,78,6,4,1,1,3,3,0,1,1,44,36,7,1,24,0,1,15,6,0,2,29,18,3,2,8,3,2,11,11,7,1,1,4,0,0,0,4,0,0,0,0,0,2,0,1,0,1,10,4,3,0,1,6,3,1,1,1,9,6,3,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,1,2,1,0,0,4
"E00004193",326,9,9,0,0,8,0,0,0,1,0,0,0,0,0,0,189,23,14,3,4,1,1,105,33,2,70,20,20,41,12,19,5,2,0,0,3,67,4,4,0,0,6,4,2,3,3,14,11,1,2,40,0,0,6,29,0,5,11,3,0,1,1,1,0,8,8,6,1,1,2,0,0,0,2,0,2,2,0,0,1,0,0,1,0,20,14,2,0,12,6,2,0,3,1,8,7,7,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,15,0,0,0,0,15,0,3,2,1,2,7
"E00004194",157,29,18,4,0,9,2,1,1,0,1,11,0,4,0,7,60,10,1,0,6,2,1,7,6,1,0,15,15,28,6,14,4,0,0,0,4,38,3,1,0,2,1,0,1,0,0,15,8,7,0,19,0,0,5,7,0,7,10,8,0,1,3,3,1,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,4,1,4,2,2,0,0,2,0,2,0,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,5
"E00004195",181,21,12,3,0,7,1,0,0,0,1,9,0,6,0,3,65,4,0,0,3,1,0,5,2,1,2,8,8,48,11,11,17,2,1,1,5,46,2,0,1,1,1,0,1,0,0,11,9,2,0,32,0,1,14,17,0,0,17,7,3,2,1,1,0,10,10,3,0,0,0,0,0,0,0,0,2,0,1,1,1,0,0,1,0,6,4,1,0,3,2,1,1,0,0,11,10,8,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,11,0,0,0,0,11,0,1,0,0,1,9
"E00004196",102,16,13,1,0,8,3,0,0,1,0,3,0,2,0,1,49,10,2,0,7,1,0,2,0,1,1,8,8,29,9,6,10,0,0,1,3,18,0,0,0,0,0,0,0,0,0,4,2,1,1,14,0,0,5,8,0,1,7,1,0,1,0,0,0,6,6,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,2,2,0,0,2,1,1,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,3,0,0,0,0,0,3
"E00004197",154,27,15,3,3,7,1,0,0,1,0,12,0,3,0,9,54,10,1,2,7,0,0,9,6,1,2,8,8,27,8,7,6,0,1,0,5,42,0,0,0,0,0,0,0,0,0,11,9,2,0,31,0,3,16,6,0,6,11,7,1,4,1,1,0,4,4,6,0,0,1,0,1,0,0,0,1,1,0,0,4,0,0,4,0,8,3,2,0,1,5,2,1,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,5
"E00004198",180,21,17,0,1,14,0,0,0,1,1,4,0,4,0,0,66,16,4,2,10,0,0,13,3,1,9,13,13,24,8,8,3,0,0,0,5,45,1,0,0,1,2,1,1,0,0,19,15,2,2,23,0,0,9,13,0,1,14,9,1,2,4,1,1,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,4,3,3,0,0,1,0,0,1,0,11,11,7,3,1,0,0,0,3,0,0,0,0,0,3,3,0,0,14,0,0,0,0,14,1,0,2,2,0,9
"E00004199",179,24,9,1,0,5,0,0,0,0,3,15,0,9,0,6,60,10,1,3,6,0,0,8,6,2,0,8,8,34,9,16,6,2,0,0,1,41,2,0,2,0,1,1,0,0,0,17,14,2,1,21,0,2,12,6,0,1,18,12,1,6,3,2,0,6,6,18,0,0,0,0,0,0,0,0,0,0,0,0,18,1,4,12,1,0,0,0,0,0,0,0,0,0,0,6,4,3,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,12,1,0,1,0,11,1,0,0,0,0,10
"E00004200",174,20,14,1,0,10,0,0,0,3,0,6,0,3,0,3,67,10,1,0,8,1,0,18,6,1,11,12,12,27,5,9,5,2,0,0,6,45,2,1,1,0,2,1,1,1,1,21,18,3,0,19,0,1,3,11,0,4,15,13,1,4,3,4,1,2,2,4,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,2,1,7,4,1,0,3,3,3,0,0,0,6,5,3,2,0,1,1,0,1,1,1,0,0,0,0,0,0,0,9,0,0,0,0,9,2,0,2,0,1,4
"E00004201",161,40,30,6,4,12,7,0,0,0,1,10,0,4,0,6,55,3,1,0,2,0,0,9,6,1,2,13,13,30,12,10,5,0,0,0,3,48,0,0,0,0,1,0,1,3,3,27,23,4,0,17,1,1,10,4,0,1,7,6,0,1,0,4,1,1,1,2,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,4,2,1,1,0,2,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004202",34,6,4,0,1,2,0,0,0,1,0,2,0,1,0,1,12,1,0,1,0,0,0,6,1,0,5,5,5,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,2,1,0,0,1,0,1,1,5,0,0,0,0,0,0,0,0,1,1,0,0,4,0,0,4,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,3,0,0,0,0,3,0,2,0,0,0,1
"E00004203",215,35,23,1,1,7,5,0,0,0,9,12,0,4,1,7,65,14,3,4,6,0,1,6,3,3,0,17,17,28,8,9,4,0,0,0,7,61,3,0,0,3,3,3,0,0,0,32,29,3,0,23,0,2,6,11,0,4,15,11,2,2,2,4,1,4,4,8,0,0,2,1,0,1,0,0,0,0,0,0,6,1,1,4,0,6,5,5,0,0,1,0,0,1,0,11,8,7,1,0,3,2,1,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,2,1,1,0,0,10
"E00004204",171,29,19,4,3,4,4,1,0,0,3,10,0,0,0,10,62,14,0,3,7,3,1,8,6,2,0,7,7,33,8,12,6,0,0,1,6,52,1,0,1,0,2,2,0,3,3,28,25,3,0,18,0,0,11,5,0,2,11,9,2,2,0,3,2,2,2,3,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,1,0,3,3,3,0,0,0,0,0,0,0,4,4,3,1,0,0,0,0,2,0,0,0,0,0,2,2,0,0,5,0,0,0,0,5,2,0,1,0,0,2
"E00004205",232,41,29,5,3,16,2,1,0,0,2,12,0,3,0,9,74,8,0,1,7,0,0,18,13,2,3,9,9,39,10,13,5,4,1,0,6,62,4,1,1,2,2,2,0,0,0,27,23,3,1,29,0,2,15,10,0,2,18,13,2,6,1,4,0,5,5,7,1,1,1,0,0,0,1,0,0,0,0,0,5,0,0,4,1,11,5,5,0,0,6,3,0,3,0,11,11,8,3,0,0,0,0,3,2,0,0,0,2,1,1,0,0,5,0,0,0,0,5,0,1,1,0,0,3
"E00004206",135,14,12,0,1,6,2,1,0,1,1,2,0,0,0,2,22,6,0,3,2,0,1,1,1,0,0,5,5,10,0,2,3,0,0,0,5,20,3,1,0,2,1,0,1,1,1,6,6,0,0,9,0,0,3,4,0,2,15,10,2,3,3,1,1,5,5,8,0,0,2,0,1,0,1,0,3,2,1,0,3,0,0,3,0,16,13,9,0,4,3,0,0,3,0,16,10,9,1,0,6,6,0,8,4,1,0,0,3,4,4,0,0,16,1,0,1,0,15,2,4,3,0,1,5
"E00004207",121,16,10,1,6,0,0,0,0,0,3,6,0,0,0,6,21,4,0,1,3,0,0,3,0,0,3,4,4,10,2,3,1,1,0,0,3,17,1,1,0,0,2,1,1,0,0,3,3,0,0,11,0,0,4,6,0,1,10,6,1,2,1,1,1,4,4,10,0,0,2,0,1,0,1,0,1,0,1,0,7,1,1,4,1,16,9,9,0,0,7,1,4,0,2,11,11,8,1,2,0,0,0,6,2,0,0,0,2,4,4,0,0,14,2,0,2,0,12,0,2,3,1,1,5
"E00004208",98,3,1,0,0,0,0,0,0,0,1,2,0,1,0,1,27,6,2,1,3,0,0,6,3,0,3,5,5,10,2,4,1,1,0,0,2,15,3,0,2,1,3,3,0,0,0,5,5,0,0,4,0,1,0,2,0,1,11,7,1,1,2,2,1,4,4,7,0,0,0,0,0,0,0,0,2,1,1,0,5,0,0,4,1,14,5,4,0,1,9,5,3,1,0,6,4,3,1,0,2,2,0,5,0,0,0,0,0,5,4,0,1,10,0,0,0,0,10,1,1,1,1,0,6
"E00004209",158,14,8,1,0,2,2,0,0,0,3,6,0,2,0,4,50,14,3,3,8,0,0,3,1,1,1,7,7,26,4,9,5,0,0,0,8,36,2,1,0,1,1,0,1,0,0,18,13,3,2,15,0,1,8,6,0,0,13,9,1,3,3,2,0,4,4,10,0,0,3,0,2,0,1,0,1,1,0,0,6,0,0,6,0,9,4,1,0,3,5,3,2,0,0,9,8,5,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17,0,4,2,1,2,8
"E00004210",98,14,9,0,3,1,1,0,0,0,4,5,0,0,1,4,13,1,0,0,1,0,0,1,0,0,1,5,5,6,1,2,1,1,0,0,1,12,0,0,0,0,2,1,1,0,0,7,5,1,1,3,0,0,1,1,0,1,15,12,1,7,1,3,0,3,3,9,0,0,1,0,1,0,0,0,4,2,2,0,4,1,0,3,0,11,9,6,0,3,2,0,1,0,1,8,6,5,1,0,2,2,0,8,1,0,0,0,1,7,7,0,0,8,0,0,0,0,8,3,2,1,2,0,0
"E00004211",190,25,16,0,5,4,1,1,0,0,5,9,0,1,0,8,49,11,1,2,8,0,0,2,1,0,1,15,15,21,3,6,2,2,1,2,5,39,6,2,3,1,3,0,3,0,0,16,13,2,1,14,0,1,3,7,0,3,16,11,1,3,0,6,1,5,5,13,0,0,1,0,0,0,1,0,4,4,0,0,8,0,0,8,0,9,5,1,0,4,4,1,3,0,0,13,10,9,0,1,3,2,1,2,1,1,0,0,0,1,0,0,1,24,0,0,0,0,24,1,3,2,1,0,17
"E00004212",183,25,16,0,3,8,0,1,0,1,3,9,0,3,0,6,71,12,1,4,6,0,1,10,4,1,5,14,14,35,6,8,9,0,1,0,11,50,1,0,0,1,1,0,1,0,0,29,24,5,0,19,0,0,7,9,0,3,10,7,0,1,4,2,0,3,3,4,0,0,0,0,0,0,0,0,1,1,0,0,3,1,0,1,1,8,5,1,1,3,3,1,2,0,0,8,7,4,3,0,1,1,0,2,0,0,0,0,0,2,2,0,0,5,0,0,0,0,5,0,2,2,1,0,0
"E00004213",164,18,11,2,0,5,2,0,0,1,1,7,0,2,0,5,43,7,0,1,6,0,0,7,5,1,1,4,4,25,12,8,1,0,0,0,4,29,2,1,0,1,2,1,1,0,0,9,5,1,3,16,0,0,8,7,0,1,6,4,0,0,2,1,1,2,2,12,1,1,1,0,0,0,1,0,4,4,0,0,6,0,0,6,0,23,19,15,0,4,4,2,1,0,1,11,8,8,0,0,3,3,0,6,1,1,0,0,0,5,5,0,0,16,1,0,1,0,15,0,3,1,0,1,10
"E00004214",246,39,34,2,2,16,7,1,0,0,6,5,0,0,0,5,80,14,1,3,8,0,2,15,9,0,6,9,9,42,10,16,4,1,1,0,10,47,3,3,0,0,2,0,2,1,1,25,19,1,5,16,0,0,8,7,0,1,16,13,3,7,0,3,0,3,3,14,0,0,6,0,2,1,3,0,5,4,1,0,3,1,2,0,0,17,14,10,1,3,3,0,1,2,0,9,7,6,0,1,2,2,0,14,4,0,3,1,0,10,9,0,1,10,0,0,0,0,10,0,2,4,1,1,2
"E00004215",174,27,18,2,1,5,6,1,0,0,3,9,0,1,0,8,49,5,2,1,2,0,0,11,4,7,0,7,7,26,8,9,5,0,0,0,4,63,0,0,0,0,2,1,1,0,0,35,28,6,1,26,0,3,15,8,0,0,13,6,0,2,1,3,0,7,7,6,0,0,0,0,0,0,0,0,3,2,1,0,3,0,0,2,1,3,1,1,0,0,2,0,1,0,1,9,3,3,0,0,6,5,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,2,1,0,1,0
"E00004216",189,55,39,4,4,11,7,2,0,3,8,16,0,6,0,10,61,7,1,0,3,3,0,3,2,1,0,8,8,43,9,12,4,1,1,0,16,53,2,1,1,0,3,2,1,0,0,31,25,4,2,17,0,0,9,5,0,3,8,5,0,1,0,3,1,3,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0,0,1,0,6,5,4,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,2,1,0,1,0,1,0,1,0,0,0,0
"E00004217",170,32,23,1,1,14,4,0,0,0,3,9,0,7,0,2,56,6,1,1,4,0,0,10,7,3,0,11,11,29,7,14,3,0,0,0,5,43,2,1,1,0,1,0,1,0,0,16,13,3,0,24,0,1,10,9,0,4,17,16,2,9,1,3,1,1,1,13,0,0,3,0,1,0,1,1,8,8,0,0,2,0,0,0,2,4,4,2,0,2,0,0,0,0,0,1,1,1,0,0,0,0,0,2,2,0,1,1,0,0,0,0,0,2,1,0,1,0,1,0,0,0,0,0,1
"E00004218",144,14,7,0,0,4,1,1,0,1,0,7,0,2,0,5,47,6,3,0,3,0,0,3,1,1,1,14,14,24,4,8,3,2,0,1,6,31,0,0,0,0,1,1,0,1,1,18,14,3,1,11,0,0,5,3,0,3,15,11,1,1,1,4,4,4,4,2,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,11,3,2,0,1,8,0,1,7,0,7,6,6,0,0,1,0,1,7,2,0,1,0,1,5,5,0,0,10,1,0,0,1,9,0,2,3,0,1,3
"E00004219",218,29,12,1,0,6,4,1,0,0,0,17,0,9,0,8,71,15,1,1,13,0,0,18,15,2,1,10,10,28,5,14,3,1,0,0,5,49,4,0,0,4,5,1,4,2,2,24,20,3,1,14,0,0,4,4,0,6,19,11,5,2,1,3,0,8,8,15,2,2,6,0,1,1,4,0,1,0,1,0,6,2,0,4,0,10,5,3,0,2,5,0,1,4,0,5,3,1,2,0,2,2,0,4,2,1,0,1,0,2,1,0,1,16,1,0,1,0,15,3,2,2,0,0,8
"E00004220",63,2,1,0,0,1,0,0,0,0,0,1,0,0,0,1,24,5,0,0,5,0,0,2,0,1,1,3,3,14,0,6,1,2,1,0,4,7,0,0,0,0,1,0,1,0,0,1,0,0,1,5,0,1,2,1,0,1,7,2,0,0,1,0,1,5,5,5,0,0,2,0,0,1,1,0,3,3,0,0,0,0,0,0,0,3,2,2,0,0,1,0,0,1,0,5,4,4,0,0,1,1,0,5,0,0,0,0,0,5,4,1,0,5,0,0,0,0,5,0,4,1,0,0,0
"E00004221",143,34,19,3,0,7,7,0,0,1,1,15,0,2,0,13,52,5,2,1,2,0,0,9,5,3,1,6,6,32,13,6,3,0,1,0,9,36,0,0,0,0,1,1,0,0,0,27,25,2,0,8,0,1,4,2,0,1,6,5,0,1,1,3,0,1,1,2,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,5,3,3,0,0,2,0,2,0,0,3,2,2,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,4,1,0,1,0,3,1,0,0,0,1,1
"E00004222",116,24,18,1,1,9,4,1,0,0,2,6,0,4,1,1,34,4,1,0,3,0,0,2,1,0,1,6,6,22,7,5,5,0,1,0,4,33,0,0,0,0,4,3,1,1,1,13,10,2,1,15,0,0,11,3,0,1,5,4,0,3,0,0,1,1,1,6,0,0,2,0,1,0,1,0,3,3,0,0,1,1,0,0,0,4,2,1,0,1,2,2,0,0,0,7,6,5,1,0,1,1,0,2,2,0,0,0,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
