"GeographyCode","QS203EW0001","QS203EW0002","QS203EW0003","QS203EW0004","QS203EW0005","QS203EW0006","QS203EW0007","QS203EW0008","QS203EW0009","QS203EW0010","QS203EW0011","QS203EW0012","QS203EW0013","QS203EW0014","QS203EW0015","QS203EW0016","QS203EW0017","QS203EW0018","QS203EW0019","QS203EW0020","QS203EW0021","QS203EW0022","QS203EW0023","QS203EW0024","QS203EW0025","QS203EW0026","QS203EW0027","QS203EW0028","QS203EW0029","QS203EW0030","QS203EW0031","QS203EW0032","QS203EW0033","QS203EW0034","QS203EW0035","QS203EW0036","QS203EW0037","QS203EW0038","QS203EW0039","QS203EW0040","QS203EW0041","QS203EW0042","QS203EW0043","QS203EW0044","QS203EW0045","QS203EW0046","QS203EW0047","QS203EW0048","QS203EW0049","QS203EW0050","QS203EW0051","QS203EW0052","QS203EW0053","QS203EW0054","QS203EW0055","QS203EW0056","QS203EW0057","QS203EW0058","QS203EW0059","QS203EW0060","QS203EW0061","QS203EW0062","QS203EW0063","QS203EW0064","QS203EW0065","QS203EW0066","QS203EW0067","QS203EW0068","QS203EW0069","QS203EW0070","QS203EW0071","QS203EW0072","QS203EW0073","QS203EW0074","QS203EW0075","QS203EW0076","QS203EW0077","QS203EW0078"
"E00004455",351,246,217,211,2,1,3,0,0,0,0,0,0,5,24,11,7,2,0,1,0,2,2,4,0,0,0,4,13,1,12,41,9,18,2,4,12,14,0,8,1,1,4,0,47,3,0,3,3,0,1,2,31,25,2,0,0,4,10,4,6,0,15,4,3,1,0,6,5,3,2,2,0,2,2,0,0,0
"E00004456",322,255,233,227,3,2,1,0,0,0,0,0,0,5,17,12,12,1,2,3,1,2,3,0,0,0,0,0,5,0,5,18,2,5,1,2,2,11,0,4,0,0,7,0,36,2,1,1,4,2,1,1,22,18,3,0,1,0,8,6,2,0,13,3,3,0,0,7,3,0,3,0,0,0,0,0,0,0
"E00004457",246,198,158,147,1,8,2,0,0,0,0,0,0,3,37,30,26,7,7,6,0,5,1,4,0,1,0,3,7,0,7,4,1,1,0,1,0,2,1,0,0,0,1,0,20,6,3,3,6,4,0,2,5,3,1,0,1,0,3,2,1,0,18,13,11,2,1,3,1,0,1,6,0,6,4,2,0,0
"E00004458",440,348,294,277,1,9,7,0,0,0,1,0,0,22,31,23,16,2,0,7,0,2,5,7,0,3,1,3,8,1,7,29,0,7,2,4,1,22,0,15,5,0,2,0,27,9,6,3,4,0,3,1,8,5,2,0,1,0,6,3,3,0,17,4,3,1,2,8,3,0,3,19,0,19,14,5,0,0
"E00004459",310,241,194,189,2,1,2,0,0,0,0,0,0,14,33,22,17,3,2,5,3,3,1,5,2,3,0,0,11,0,11,25,5,6,3,0,3,14,1,5,0,0,8,0,30,6,1,5,1,0,0,1,18,16,1,1,0,0,5,1,4,0,11,3,1,2,0,5,3,1,2,3,0,3,2,1,0,0
"E00004460",220,167,147,142,1,3,1,0,0,0,0,0,0,5,15,10,8,1,0,4,0,0,3,2,0,0,0,2,5,1,4,15,3,6,1,0,5,6,2,4,0,0,0,0,26,7,2,5,0,0,0,0,16,9,0,3,0,4,3,1,2,0,11,2,2,0,0,9,0,0,0,1,0,1,1,0,0,0
"E00004461",388,277,229,224,1,3,1,0,0,1,0,0,0,8,39,18,16,1,2,2,1,8,2,2,0,1,0,1,21,2,19,44,5,6,4,0,2,33,3,13,0,1,16,0,48,2,0,2,1,1,0,0,36,30,4,0,0,2,9,6,3,0,18,8,7,1,0,4,6,2,4,1,0,1,1,0,0,0
"E00004462",237,203,184,170,1,10,3,0,0,0,0,0,0,2,17,15,11,4,0,1,0,2,4,4,0,3,0,1,2,0,2,4,0,1,0,0,1,3,0,0,3,0,0,0,13,1,0,1,0,0,0,0,6,1,2,1,0,2,6,4,2,0,10,8,6,2,1,1,0,0,0,7,0,7,5,2,0,0
"E00004463",364,263,218,212,1,4,1,0,0,0,0,0,0,9,36,21,17,6,1,0,8,1,1,4,1,2,0,1,15,2,13,43,0,12,2,6,4,31,1,27,0,0,3,0,48,5,2,3,2,0,0,2,33,32,0,1,0,0,8,6,2,0,7,0,0,0,0,7,0,0,0,3,1,2,1,1,0,0
"E00004464",110,90,60,53,3,4,0,0,0,0,0,0,0,20,10,8,6,0,0,1,2,0,3,2,0,1,0,1,2,0,2,5,0,2,0,1,1,3,0,1,1,0,1,0,10,1,1,0,5,5,0,0,2,1,1,0,0,0,2,0,2,0,3,1,1,0,0,1,1,1,0,1,0,1,1,0,0,1
"E00004465",373,314,270,260,0,6,4,0,0,0,0,0,0,11,33,27,19,1,2,3,4,4,5,8,0,0,0,8,6,0,6,24,7,12,1,7,4,5,0,3,0,1,1,0,19,0,0,0,1,0,1,0,15,12,1,2,0,0,3,1,2,0,11,6,6,0,0,3,2,1,1,5,0,5,4,1,0,0
"E00004466",220,178,136,116,0,4,6,10,0,0,0,0,0,5,37,35,28,7,6,5,0,2,8,7,0,1,3,3,2,0,2,6,0,1,1,0,0,5,1,0,3,1,0,0,14,4,1,3,5,2,1,2,5,1,4,0,0,0,0,0,0,0,16,9,4,5,1,6,0,0,0,6,0,6,4,2,0,0
"E00004467",304,243,215,209,1,3,2,0,0,0,0,0,0,5,23,18,11,1,0,3,2,1,4,7,0,0,0,7,5,0,5,19,3,5,3,0,2,10,2,2,5,0,1,1,27,1,0,1,5,1,4,0,13,6,3,0,0,4,5,4,1,3,9,5,3,2,0,1,3,1,2,6,0,6,4,2,0,0
"E00004468",516,391,340,335,0,4,1,0,0,0,0,0,0,17,34,23,16,2,0,3,3,1,7,7,2,0,0,5,11,3,8,53,6,22,7,12,3,23,2,14,3,0,4,2,52,4,0,4,4,3,1,0,40,34,1,2,3,0,4,3,1,0,19,1,0,1,0,10,8,4,4,1,0,1,0,1,0,0
"E00004469",262,220,178,167,0,5,4,2,0,0,1,0,0,5,36,28,24,3,5,2,3,3,8,4,0,0,0,4,8,0,8,8,0,0,0,0,0,8,1,2,5,0,0,0,6,3,2,1,2,1,0,1,1,0,0,0,1,0,0,0,0,0,16,15,12,3,1,0,0,0,0,12,0,11,10,1,1,0
"E00004470",329,253,218,208,0,5,5,0,0,0,0,0,0,2,33,20,17,4,4,4,2,0,3,3,0,1,0,2,13,0,13,26,16,0,0,0,0,10,1,0,5,1,3,0,32,5,3,2,2,1,1,0,23,13,3,5,2,0,2,1,1,0,15,8,5,3,0,3,4,2,2,3,0,3,2,1,0,0
"E00004471",218,177,137,125,1,7,4,0,0,0,0,0,1,5,34,32,31,8,9,5,0,2,7,1,0,0,0,1,2,0,2,7,2,1,0,1,0,4,0,0,3,0,1,0,9,1,0,1,3,2,0,1,2,1,0,0,1,0,3,2,1,0,14,13,7,6,0,1,0,0,0,11,0,11,6,5,0,0
"E00004472",356,247,194,184,0,4,6,0,0,0,0,0,0,6,47,34,28,0,7,2,3,1,15,6,0,0,1,5,13,0,13,24,4,11,1,3,7,9,1,8,0,0,0,0,65,13,7,6,2,0,0,2,45,38,1,1,0,5,5,0,5,0,17,11,11,0,0,2,4,2,2,3,0,3,2,1,0,0
"E00004473",240,180,153,135,2,2,2,12,0,0,0,0,0,3,24,22,17,1,3,2,0,0,11,5,1,2,2,0,2,2,0,7,2,0,0,0,0,5,0,0,1,0,4,0,21,4,2,2,6,1,1,4,4,0,3,1,0,0,7,2,5,0,26,23,20,3,0,1,2,1,1,6,0,6,6,0,0,0
"E00004474",362,287,244,229,6,7,2,0,0,0,0,0,0,8,35,28,25,5,5,7,2,1,5,3,0,2,0,1,7,2,5,10,1,1,0,0,1,8,0,2,3,2,1,0,33,7,3,4,6,3,1,2,15,7,2,0,0,6,5,1,4,0,21,13,6,7,0,6,2,0,2,11,0,11,10,1,0,0
"E00004475",291,219,180,174,2,2,2,0,0,0,1,0,0,5,33,24,19,2,1,2,4,1,9,5,0,2,1,2,9,0,9,33,6,3,0,0,3,24,1,18,0,0,5,0,25,6,0,6,2,0,0,2,1,0,0,0,0,1,16,12,4,0,12,3,3,0,0,6,3,2,1,2,1,1,1,0,0,0
"E00004476",352,268,217,212,0,4,1,0,0,0,1,0,0,9,41,20,16,3,1,1,3,3,5,4,0,0,0,4,21,0,21,40,2,4,0,0,4,34,0,28,0,0,6,0,30,4,2,2,3,0,1,2,21,13,0,0,1,7,2,1,1,0,13,3,3,0,0,10,0,0,0,1,0,1,0,1,0,0
"E00004477",298,228,178,157,3,5,5,8,0,0,0,0,0,7,43,38,31,3,5,8,1,1,13,7,1,1,0,5,5,2,3,13,3,1,0,0,1,7,0,0,6,0,1,2,33,14,2,12,10,2,0,8,6,1,4,1,0,0,3,2,1,0,18,14,12,2,0,1,3,2,1,6,0,6,5,1,0,0
"E00004478",438,334,258,241,2,9,6,0,0,1,1,0,0,14,60,51,36,6,7,8,1,4,10,15,0,4,2,9,9,1,8,23,2,2,0,1,1,19,3,7,5,1,3,0,52,9,0,9,14,1,3,10,16,7,6,0,1,2,12,6,6,1,18,13,11,2,0,4,1,1,0,11,0,11,8,3,0,0
"E00004479",294,208,165,153,2,6,2,2,0,0,0,0,0,8,35,16,11,3,0,3,1,1,3,5,1,1,0,3,19,0,19,30,11,4,1,3,0,15,0,10,4,0,1,0,32,9,7,2,5,3,0,2,17,11,1,0,2,3,1,0,1,0,17,11,10,1,0,4,2,0,2,7,0,6,5,1,1,0
"E00004480",243,190,157,144,0,8,4,1,0,0,0,0,0,10,23,20,17,5,1,4,0,1,6,3,2,0,0,1,3,0,3,12,2,4,0,3,1,6,1,0,3,0,2,0,20,2,1,1,5,4,0,1,10,5,5,0,0,0,3,0,3,0,18,8,8,0,0,7,3,3,0,3,0,3,2,1,0,0
"E00004481",313,253,227,210,3,14,0,0,0,0,0,0,0,11,15,13,10,4,0,2,0,1,3,3,0,1,0,2,2,1,1,20,0,6,0,0,6,14,0,12,0,1,1,0,27,10,5,5,4,0,0,4,8,5,1,0,1,1,4,4,0,1,10,4,4,0,0,4,2,0,2,3,0,3,3,0,0,0
"E00004482",293,253,235,225,2,5,3,0,0,0,0,0,0,2,16,14,10,1,5,0,0,0,4,4,0,0,2,2,2,0,2,4,1,1,0,0,1,2,0,0,1,0,1,0,13,3,3,0,6,0,2,4,2,1,1,0,0,0,2,1,1,0,16,10,7,3,0,6,0,0,0,7,0,7,3,4,0,0
"E00004483",284,240,209,199,2,5,3,0,0,0,1,0,0,3,27,20,12,4,2,1,0,2,3,8,0,2,0,6,7,0,7,5,0,2,1,1,0,3,1,0,2,0,0,0,14,2,1,1,4,0,1,3,3,0,1,0,2,0,5,2,3,0,17,14,8,6,0,3,0,0,0,8,0,8,7,1,0,0
"E00004484",299,258,231,221,2,4,4,0,0,0,0,0,0,3,24,21,15,6,3,1,0,3,2,6,0,5,0,1,3,0,3,21,4,4,0,4,0,13,2,0,7,0,4,0,7,0,0,0,1,0,1,0,6,3,1,1,1,0,0,0,0,0,10,5,3,2,0,2,3,2,1,3,0,3,3,0,0,0
"E00004485",274,235,200,186,4,6,4,0,0,0,0,0,0,6,29,22,18,2,9,1,0,0,6,4,0,1,0,3,7,4,3,16,2,4,0,3,1,10,0,2,5,1,2,0,5,0,0,0,0,0,0,0,4,3,1,0,0,0,1,0,1,0,13,4,2,2,0,8,1,0,1,5,0,5,2,3,0,0
"E00004486",276,246,205,199,2,2,2,0,0,0,0,0,0,8,33,28,20,2,6,2,0,0,10,8,1,1,0,6,5,0,5,6,0,1,0,1,0,5,0,0,4,0,1,0,13,2,0,2,2,0,0,2,6,4,2,0,0,0,3,0,3,0,8,5,2,3,0,2,1,0,1,3,0,3,3,0,0,0
"E00004487",213,188,157,150,3,3,1,0,0,0,0,0,0,2,29,24,17,2,4,5,1,2,3,7,0,4,0,3,5,0,5,11,0,1,0,0,1,10,0,2,4,1,3,0,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10,6,4,2,0,3,1,0,1,2,0,2,2,0,0,0
"E00004488",211,172,164,159,0,4,1,0,0,0,0,0,0,1,7,4,3,0,1,2,0,0,0,1,0,1,0,0,3,0,3,23,1,3,0,3,0,19,0,12,1,2,4,0,12,6,1,5,1,0,0,1,4,4,0,0,0,0,1,0,1,0,4,1,1,0,0,0,3,2,1,0,0,0,0,0,0,0
"E00004489",284,230,205,190,1,9,5,0,0,0,0,0,0,4,21,19,16,0,2,2,1,3,8,3,0,1,0,2,2,0,2,14,4,3,0,1,2,6,0,1,3,0,2,1,16,4,3,1,3,0,0,3,8,3,2,0,0,3,1,1,0,0,21,10,7,3,0,9,2,2,0,3,0,3,2,1,0,0
"E00004490",247,188,157,149,2,5,1,0,0,0,0,0,0,4,27,20,17,1,4,6,3,0,3,3,0,3,0,0,7,2,5,26,0,12,0,8,4,14,0,13,0,0,1,0,23,4,0,4,0,0,0,0,17,16,1,0,0,0,2,1,1,0,7,5,5,0,0,1,1,0,1,3,0,3,3,0,0,0
"E00004491",301,264,217,205,3,5,4,0,0,0,0,0,0,18,29,18,11,1,2,4,0,0,4,7,0,0,2,5,11,0,11,12,1,6,0,5,1,5,0,0,1,2,2,0,10,2,2,0,0,0,0,0,5,1,3,0,1,0,3,1,2,0,13,4,3,1,0,4,5,2,3,2,0,1,1,0,1,0
"E00004492",325,274,237,219,1,10,7,0,0,0,0,0,0,3,34,25,21,1,6,3,2,0,9,4,0,3,0,1,9,0,9,11,0,2,0,0,2,9,0,0,8,0,1,0,22,5,3,2,8,2,2,4,6,0,6,0,0,0,3,2,1,0,12,8,7,1,0,3,1,0,1,6,0,6,3,3,0,0
"E00004493",229,190,149,142,0,7,0,0,0,0,0,0,0,7,34,13,6,1,1,0,0,0,4,7,0,3,0,4,21,19,2,4,1,1,1,0,0,2,0,0,1,0,1,0,5,3,0,3,1,1,0,0,1,0,1,0,0,0,0,0,0,0,28,6,2,4,1,20,1,0,1,2,0,2,1,1,0,0
"E00004494",393,343,279,253,5,13,8,0,0,0,0,0,0,14,50,45,34,10,8,5,0,1,10,11,1,0,2,8,5,1,4,10,0,1,0,1,0,9,1,0,6,0,2,0,13,5,0,5,1,0,0,1,3,0,3,0,0,0,4,0,4,0,18,15,11,4,1,2,0,0,0,9,0,9,5,4,0,0
"E00004495",256,217,198,178,5,10,5,0,0,0,0,0,0,5,14,13,8,0,4,3,0,0,1,5,0,3,0,2,1,0,1,14,2,0,0,0,0,12,0,0,6,2,4,0,8,0,0,0,4,0,1,3,3,0,3,0,0,0,1,0,1,0,11,7,7,0,0,4,0,0,0,6,0,6,2,4,0,0
"E00004496",343,274,227,213,3,6,5,0,0,0,0,0,0,4,43,33,27,4,4,2,2,6,9,6,0,1,1,4,10,1,9,12,0,5,1,4,0,7,1,0,5,1,0,0,32,1,0,1,8,0,6,2,2,0,1,1,0,0,20,4,16,1,13,8,7,1,0,4,1,0,1,12,0,12,8,4,0,0
"E00004497",260,222,195,186,6,1,2,0,0,0,0,0,0,9,18,8,6,1,3,0,0,0,2,2,0,0,0,2,10,3,7,14,2,4,1,0,3,8,0,4,2,0,2,0,15,6,4,2,2,1,0,1,5,4,0,0,1,0,2,1,1,0,6,2,2,0,0,1,3,0,3,3,0,3,2,1,0,0
"E00004498",332,272,229,216,4,7,2,0,0,0,0,0,0,9,34,26,19,1,4,6,4,1,3,7,0,3,0,4,8,3,5,20,4,8,1,2,5,8,1,0,4,0,3,0,21,3,1,2,4,0,3,1,8,5,2,1,0,0,6,2,4,0,16,7,3,4,0,5,4,2,2,3,0,3,1,2,0,0
"E00004499",393,339,291,281,2,4,4,0,0,0,0,0,0,10,38,38,24,8,5,2,1,1,7,14,0,8,0,6,0,0,0,10,1,1,0,1,0,8,0,0,7,0,1,0,16,1,0,1,9,2,6,1,3,0,3,0,0,0,3,0,3,0,20,17,14,3,0,2,1,0,1,8,0,8,6,2,0,0
"E00004500",169,155,127,120,0,4,3,0,0,0,0,0,0,3,25,18,13,1,2,1,3,1,5,5,0,3,0,2,7,2,5,5,0,0,0,0,0,5,1,0,3,0,1,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,2,1,1,0,2,0,0,0,0,1,1,0,1,4,0,4,4,0,0,0
"E00004501",116,98,91,84,2,5,0,0,0,0,0,0,0,0,7,7,6,0,5,0,0,0,1,1,0,1,0,0,0,0,0,4,0,3,3,0,0,1,1,0,0,0,0,0,8,1,0,1,1,0,0,1,0,0,0,0,0,0,6,6,0,0,5,3,3,0,0,2,0,0,0,1,0,1,1,0,0,0
"E00004502",254,197,170,157,3,8,2,0,0,0,0,0,0,12,15,14,9,0,0,2,2,1,4,5,0,1,0,4,1,1,0,10,0,2,0,1,1,8,0,1,1,0,6,0,37,5,5,0,2,0,0,2,27,17,3,0,0,7,3,0,3,0,8,4,3,1,1,1,2,0,2,2,0,2,0,2,0,0
"E00004503",209,190,145,136,0,5,3,1,0,0,0,0,0,4,41,35,22,1,3,3,2,2,11,13,1,6,4,2,6,0,6,4,0,0,0,0,0,4,1,1,2,0,0,0,8,2,1,1,0,0,0,0,3,0,2,0,1,0,3,3,0,0,4,1,1,0,0,2,1,0,1,3,0,3,3,0,0,0
"E00004504",352,289,255,245,3,3,4,0,0,0,0,0,0,3,31,29,21,7,6,1,0,1,6,8,0,2,2,4,2,0,2,8,1,2,0,0,2,5,0,0,5,0,0,0,23,9,5,4,5,1,2,2,3,0,1,2,0,0,6,3,3,0,26,19,17,2,1,6,0,0,0,6,0,6,6,0,0,0
"E00004505",291,245,203,196,3,2,2,0,0,0,0,0,0,12,30,19,10,1,1,1,0,1,6,9,1,2,0,6,11,4,7,11,1,3,0,0,3,7,0,1,4,2,0,0,10,2,0,2,1,0,0,1,5,4,1,0,0,0,2,1,1,0,19,8,3,5,1,10,0,0,0,6,0,6,6,0,0,0
"E00004506",286,235,201,189,2,7,3,0,0,0,0,0,0,11,23,17,15,3,4,0,3,0,5,2,0,0,0,2,6,1,5,24,2,4,1,0,3,18,0,9,6,0,3,0,13,3,2,1,2,0,0,2,5,5,0,0,0,0,3,0,3,0,9,3,1,2,0,0,6,3,3,5,0,5,3,2,0,0
"E00004507",259,206,175,166,2,4,3,0,0,0,0,0,0,5,26,18,11,5,4,0,0,0,2,7,0,2,0,5,8,0,8,7,1,3,2,1,0,3,0,0,1,0,2,0,23,5,2,3,5,0,1,4,5,2,2,0,1,0,8,4,4,0,20,17,13,4,0,3,0,0,0,3,0,3,2,1,0,0
"E00004508",292,258,230,213,3,11,3,0,0,0,0,0,0,5,23,18,14,4,4,1,3,0,2,4,0,2,0,2,5,1,4,15,0,1,1,0,0,14,0,3,9,1,1,0,8,0,0,0,3,0,0,3,3,0,3,0,0,0,2,1,1,0,9,6,5,1,0,3,0,0,0,2,0,2,2,0,0,0
"E00004509",328,280,251,246,2,2,1,0,0,0,0,0,0,8,21,17,13,2,6,1,0,1,3,4,0,0,0,4,4,0,4,5,0,1,0,1,0,4,1,0,1,0,2,0,20,7,5,2,1,0,1,0,9,5,3,1,0,0,3,0,3,0,15,4,4,0,0,6,5,1,4,8,0,8,5,3,0,0
"E00004510",303,264,224,212,3,5,3,0,1,0,0,0,0,14,26,20,15,1,4,2,1,2,5,5,0,1,1,3,6,2,4,6,0,2,0,2,0,4,1,0,2,0,1,0,15,7,5,2,0,0,0,0,5,4,1,0,0,0,3,2,1,0,14,9,5,4,0,5,0,0,0,4,0,4,2,2,0,0
"E00004511",339,289,246,229,7,6,4,0,0,2,1,0,0,6,34,31,26,8,9,2,1,2,4,5,0,1,2,2,3,1,2,12,0,8,1,0,7,4,1,0,3,0,0,0,11,3,1,2,3,1,0,2,4,0,4,0,0,0,1,0,1,0,23,15,7,8,1,7,0,0,0,4,0,4,2,2,0,0
"E00004512",269,220,193,182,2,7,2,0,0,0,0,1,0,5,21,17,10,0,4,1,0,1,4,7,0,3,0,4,4,1,3,7,0,1,0,1,0,6,0,2,2,0,2,0,20,5,0,5,8,3,1,4,4,3,1,0,0,0,3,3,0,0,13,8,6,2,0,2,3,3,0,9,0,9,8,1,0,0
"E00004513",273,238,220,209,1,7,3,0,0,0,0,0,0,1,17,14,9,1,1,2,0,1,4,5,0,5,0,0,3,2,1,5,0,0,0,0,0,4,0,0,3,0,1,1,13,1,0,1,4,0,0,4,7,6,1,0,0,0,1,0,1,0,13,11,10,1,0,2,0,0,0,4,0,4,4,0,0,0
"E00004514",284,250,219,204,1,10,4,0,0,0,0,0,0,10,21,20,13,2,1,2,0,2,6,7,0,0,0,7,1,0,1,5,2,0,0,0,0,3,1,0,1,0,1,0,11,0,0,0,0,0,0,0,11,9,2,0,0,0,0,0,0,0,14,11,9,2,0,2,1,1,0,4,0,4,2,2,0,0
"E00004515",259,213,180,172,1,4,3,0,0,0,0,0,0,8,25,22,16,7,4,1,1,0,3,6,2,2,0,2,3,1,2,2,0,0,0,0,0,2,0,0,1,0,1,0,18,4,4,0,3,1,0,2,8,4,4,0,0,0,3,1,2,0,20,7,4,3,1,6,6,2,4,6,0,5,5,0,1,0
"E00004516",357,320,293,275,4,7,7,0,0,0,0,0,0,11,16,14,12,2,2,0,2,2,4,2,0,0,0,2,2,0,2,8,4,0,0,0,0,3,0,0,3,0,0,1,12,0,0,0,6,3,0,3,5,0,2,2,1,0,1,1,0,0,10,8,6,2,0,2,0,0,0,7,0,7,5,2,0,0
"E00004517",268,214,177,170,1,4,2,0,0,0,0,0,0,6,31,9,7,0,3,0,0,0,4,2,0,0,0,2,22,0,22,23,6,6,0,2,4,11,0,5,4,1,1,0,9,0,0,0,2,1,0,1,5,4,0,0,0,1,2,0,2,0,13,7,5,2,0,4,2,0,2,9,0,9,9,0,0,0
"E00004518",247,206,177,168,1,4,4,0,0,0,0,0,0,6,23,16,12,2,1,3,4,0,2,4,1,0,0,3,7,0,7,16,2,8,2,2,4,6,0,2,3,1,0,0,14,3,1,2,1,0,1,0,5,2,2,0,1,0,5,3,2,0,10,4,2,2,0,2,4,4,0,1,0,1,1,0,0,0
"E00004519",274,237,200,195,2,3,0,0,0,0,0,1,0,3,33,28,21,5,4,6,0,2,4,7,0,0,1,6,5,1,4,5,0,0,0,0,0,5,2,0,3,0,0,0,14,7,6,1,2,0,1,1,4,2,2,0,0,0,1,0,1,0,14,13,9,4,0,0,1,0,1,4,0,4,3,1,0,0
"E00004520",259,173,132,128,2,2,0,0,0,0,0,1,0,7,33,23,18,1,0,12,1,1,3,5,1,2,0,2,10,5,5,30,4,11,3,2,6,15,1,3,0,0,11,0,49,1,0,1,9,0,1,8,31,28,3,0,0,0,8,5,3,0,6,1,1,0,0,2,3,1,2,1,0,1,1,0,0,0
"E00004521",259,203,157,147,1,5,4,0,0,0,0,0,0,6,40,34,26,6,4,6,0,7,3,8,2,2,0,4,6,0,6,15,4,2,0,2,0,9,4,0,3,0,2,0,22,1,0,1,6,2,3,1,8,1,6,1,0,0,7,2,5,0,11,8,7,1,0,3,0,0,0,8,0,8,5,3,0,0
"E00004522",197,133,84,80,0,1,3,0,0,0,0,0,0,1,48,42,24,5,2,2,2,8,5,18,0,8,0,10,6,2,4,6,3,0,0,0,0,3,0,0,2,0,1,0,32,9,0,9,12,5,2,5,5,0,5,0,0,0,6,0,6,0,17,13,12,1,0,4,0,0,0,9,0,9,4,5,0,0
"E00004523",548,364,292,281,1,5,5,0,0,0,0,0,0,5,67,45,39,7,5,8,3,4,12,6,0,4,1,1,22,4,18,66,54,3,0,2,1,8,0,0,5,0,3,1,66,10,7,3,17,9,7,1,26,24,1,1,0,0,13,2,11,0,49,38,27,11,1,7,3,2,1,3,0,3,2,1,0,0
"E00004524",367,258,208,187,4,9,8,0,0,0,0,0,0,2,48,40,33,7,8,12,0,1,5,7,1,2,0,4,8,1,7,9,2,1,0,1,0,6,1,0,5,0,0,0,66,1,0,1,32,12,12,8,22,0,18,4,0,0,11,0,11,0,20,17,13,4,0,2,1,0,1,14,0,14,12,2,0,0
"E00004525",254,175,139,127,1,9,2,0,0,0,0,0,1,6,29,26,21,1,8,7,0,1,4,5,0,0,1,4,3,1,2,13,2,5,0,0,5,4,0,0,1,0,3,2,32,3,0,3,10,3,4,3,9,9,0,0,0,0,10,1,9,0,14,10,9,1,0,2,2,1,1,20,0,20,11,9,0,0
"E00004526",593,339,264,248,2,8,6,0,0,0,0,0,0,15,60,39,35,5,10,2,0,10,8,4,1,1,0,2,21,5,16,39,8,8,2,4,2,22,12,2,5,1,2,1,171,12,2,10,58,31,16,11,53,20,24,7,1,1,46,1,45,2,38,27,15,12,0,9,2,1,1,6,0,6,5,1,0,0
"E00004527",234,175,131,118,1,12,0,0,0,0,0,0,0,12,32,26,23,6,1,7,0,2,7,3,0,0,0,3,6,2,4,20,1,1,0,0,1,18,0,5,4,1,8,0,23,2,0,2,14,2,8,4,7,4,2,0,1,0,0,0,0,0,11,4,2,2,0,7,0,0,0,5,0,5,4,1,0,0
"E00004528",327,230,183,161,3,15,4,0,0,0,0,0,0,6,41,35,28,0,12,7,1,4,4,7,0,4,0,3,6,1,5,34,29,0,0,0,0,5,0,0,3,0,2,0,19,3,3,0,6,3,0,3,3,0,1,1,1,0,6,3,3,1,14,10,6,4,0,3,1,1,0,30,0,30,18,12,0,0
"E00004529",447,300,231,209,1,14,7,0,0,0,0,0,0,2,67,43,37,11,5,2,2,5,12,6,0,4,0,2,24,2,22,46,36,2,0,1,1,8,0,0,2,0,6,0,36,3,1,2,12,2,4,6,13,2,10,0,0,1,8,1,7,0,48,38,28,10,0,10,0,0,0,17,0,16,16,0,1,0
"E00004530",229,164,110,101,1,8,0,0,0,0,0,0,0,6,48,43,38,6,6,3,0,5,18,5,0,1,0,4,5,1,4,7,3,2,0,0,2,1,0,0,1,0,0,1,31,3,0,3,8,4,3,1,15,10,5,0,0,0,5,2,3,0,23,18,11,7,0,3,2,1,1,4,0,4,4,0,0,0
"E00004531",293,217,182,170,3,7,2,0,0,0,0,0,0,2,33,21,20,7,3,3,3,0,4,1,0,0,0,1,12,2,10,20,1,2,2,0,0,17,1,6,0,0,10,0,27,2,2,0,3,0,3,0,16,12,0,4,0,0,5,0,5,1,17,8,8,0,0,5,4,1,3,12,0,12,5,7,0,0
"E00004532",324,250,181,159,2,14,6,0,0,0,0,0,0,3,66,58,45,14,6,5,2,1,17,13,3,3,1,6,8,1,7,9,0,3,1,0,2,6,1,0,2,1,2,0,30,8,4,4,12,2,3,7,6,3,3,0,0,0,4,2,2,0,24,17,11,6,1,5,1,0,1,11,0,11,10,1,0,0
"E00004534",236,180,152,147,0,4,1,0,0,0,1,0,0,7,20,16,11,2,0,2,4,0,3,5,0,3,1,1,4,0,4,19,2,6,2,1,3,11,0,3,1,2,5,0,25,3,3,0,0,0,0,0,18,16,0,2,0,0,4,0,4,0,9,0,0,0,0,7,2,1,1,3,0,3,2,1,0,0
"E00004535",205,134,84,77,4,1,2,0,0,0,0,0,0,4,46,29,27,5,3,4,3,2,10,2,1,1,0,0,17,4,13,12,2,2,0,2,0,8,0,0,3,1,4,0,33,2,0,2,12,5,3,4,8,0,6,2,0,0,10,0,10,1,13,7,3,4,0,6,0,0,0,13,0,13,7,6,0,0
"E00004536",233,165,126,117,2,3,4,0,0,0,0,0,0,1,38,36,32,7,4,11,1,1,8,4,1,1,0,2,2,1,1,7,1,1,0,1,0,5,1,0,2,0,2,0,25,5,0,5,9,1,1,7,4,1,0,0,3,0,7,0,7,0,26,17,11,6,2,7,0,0,0,10,0,10,7,3,0,0
"E00004537",165,132,113,106,2,3,2,0,0,0,0,0,0,4,15,14,11,1,4,2,0,2,2,3,1,2,0,0,1,0,1,6,1,0,0,0,0,5,0,0,1,0,4,0,16,3,1,2,3,2,0,1,6,5,1,0,0,0,4,0,4,0,6,5,5,0,0,1,0,0,0,5,0,5,2,3,0,0
