"GeographyCode","QS103EW0001","QS103EW0002","QS103EW0003","QS103EW0004","QS103EW0005","QS103EW0006","QS103EW0007","QS103EW0008","QS103EW0009","QS103EW0010","QS103EW0011","QS103EW0012","QS103EW0013","QS103EW0014","QS103EW0015","QS103EW0016","QS103EW0017","QS103EW0018","QS103EW0019","QS103EW0020","QS103EW0021","QS103EW0022","QS103EW0023","QS103EW0024","QS103EW0025","QS103EW0026","QS103EW0027","QS103EW0028","QS103EW0029","QS103EW0030","QS103EW0031","QS103EW0032","QS103EW0033","QS103EW0034","QS103EW0035","QS103EW0036","QS103EW0037","QS103EW0038","QS103EW0039","QS103EW0040","QS103EW0041","QS103EW0042","QS103EW0043","QS103EW0044","QS103EW0045","QS103EW0046","QS103EW0047","QS103EW0048","QS103EW0049","QS103EW0050","QS103EW0051","QS103EW0052","QS103EW0053","QS103EW0054","QS103EW0055","QS103EW0056","QS103EW0057","QS103EW0058","QS103EW0059","QS103EW0060","QS103EW0061","QS103EW0062","QS103EW0063","QS103EW0064","QS103EW0065","QS103EW0066","QS103EW0067","QS103EW0068","QS103EW0069","QS103EW0070","QS103EW0071","QS103EW0072","QS103EW0073","QS103EW0074","QS103EW0075","QS103EW0076","QS103EW0077","QS103EW0078","QS103EW0079","QS103EW0080","QS103EW0081","QS103EW0082","QS103EW0083","QS103EW0084","QS103EW0085","QS103EW0086","QS103EW0087","QS103EW0088","QS103EW0089","QS103EW0090","QS103EW0091","QS103EW0092","QS103EW0093","QS103EW0094","QS103EW0095","QS103EW0096","QS103EW0097","QS103EW0098","QS103EW0099","QS103EW0100","QS103EW0101","QS103EW0102"
"E00004372",305,4,4,5,7,6,9,3,5,5,5,3,2,5,3,2,7,2,8,3,4,2,6,11,3,7,5,5,3,3,2,6,7,4,4,7,7,7,5,5,4,6,3,3,3,6,4,4,4,1,5,3,5,7,3,1,2,3,0,1,2,2,1,0,6,1,3,3,1,5,3,4,2,3,2,1,0,0,1,0,1,0,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004373",336,3,1,6,4,2,3,3,4,3,7,3,7,3,9,9,2,4,3,3,6,5,7,7,4,1,7,5,6,5,3,4,7,9,5,8,0,1,1,8,2,3,7,2,4,5,3,2,5,4,2,10,3,3,5,7,6,4,8,3,2,4,2,5,2,4,2,3,2,3,0,6,5,5,2,3,0,6,1,2,1,1,1,2,1,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004374",229,9,5,6,7,4,2,2,3,2,0,5,3,1,5,3,2,4,1,2,4,0,5,3,1,5,7,11,6,12,3,2,4,2,1,5,5,2,2,4,3,0,4,1,5,0,2,3,3,2,4,3,3,2,4,6,1,1,4,2,2,2,2,3,1,2,0,0,3,0,0,0,1,3,1,0,0,0,0,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004375",253,4,4,9,5,3,4,1,3,1,1,1,2,1,0,1,1,0,2,0,2,1,1,0,3,1,4,3,7,3,7,5,10,3,2,10,2,6,1,5,3,5,6,4,3,6,1,5,5,1,1,2,3,5,5,3,1,2,3,2,0,2,2,4,4,2,7,4,2,9,5,0,2,5,1,0,0,5,0,0,4,2,0,1,1,0,1,0,1,1,0,0,1,2,0,0,0,0,0,0,0,0
"E00004376",401,7,3,3,3,4,2,2,2,8,2,5,3,6,7,4,7,5,6,5,8,13,7,7,10,5,10,6,8,7,10,9,9,13,7,8,10,2,1,5,4,3,5,10,2,10,9,8,6,1,8,5,8,2,5,3,5,6,5,3,9,2,2,2,3,2,3,1,3,1,3,1,1,4,2,3,0,1,0,0,2,1,2,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004377",222,1,2,5,2,2,3,0,6,6,2,5,3,4,5,4,6,5,4,5,3,5,4,2,1,2,2,2,3,2,13,0,2,3,4,3,0,2,6,0,4,2,4,5,2,4,3,6,2,6,3,6,3,2,3,3,4,1,0,2,1,0,0,2,0,2,1,1,3,2,3,0,3,2,0,1,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004378",309,4,7,7,5,11,3,2,2,1,1,1,2,4,6,1,7,4,0,1,0,1,3,2,10,1,7,7,1,4,8,12,4,7,6,5,13,5,4,10,5,8,9,7,5,4,4,2,2,5,3,5,3,4,3,4,6,2,0,3,2,2,3,1,4,2,1,0,0,4,4,0,4,2,1,5,1,2,2,0,2,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"E00004379",267,1,4,1,1,5,1,2,4,2,0,3,1,1,2,3,2,4,1,1,2,1,2,7,2,3,6,2,4,3,7,6,8,2,4,6,7,12,8,3,3,2,6,5,4,0,0,4,6,5,5,2,3,2,4,3,2,3,8,2,1,3,6,3,3,3,2,1,4,3,0,0,5,0,1,0,2,1,2,1,1,1,2,1,0,1,4,1,4,0,2,0,2,1,1,1,0,0,1,0,0,0
"E00004380",347,1,5,3,3,2,8,2,5,1,5,3,5,14,4,2,8,4,8,5,9,13,4,8,7,12,11,13,4,4,8,5,3,4,2,6,8,4,8,4,0,5,3,8,2,3,2,4,3,4,4,6,1,3,2,1,3,2,2,2,4,3,0,3,1,2,0,0,3,5,6,2,1,1,2,4,3,4,2,0,1,0,2,2,2,2,0,1,0,2,2,2,0,0,0,0,0,0,0,0,0,0
"E00004381",286,2,5,5,4,4,3,3,4,3,3,4,2,2,1,2,3,8,3,0,3,0,1,0,3,0,5,5,7,8,9,4,7,5,6,4,9,4,5,6,4,5,5,11,10,4,1,12,3,4,2,6,2,5,6,2,3,0,2,3,4,3,3,3,1,2,1,4,4,4,3,1,1,4,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"E00004382",291,3,5,5,9,6,4,3,1,3,3,4,2,3,3,2,2,1,3,11,7,3,1,0,4,1,3,3,9,5,5,7,6,8,6,7,11,8,4,5,10,5,8,4,6,0,4,3,5,8,3,4,2,5,2,3,0,1,1,1,0,3,3,1,5,2,1,2,4,2,1,1,0,3,0,1,0,0,2,1,0,1,0,3,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004383",206,1,0,4,1,1,2,1,1,0,2,1,3,1,3,1,1,3,0,1,1,1,1,1,0,4,4,2,6,4,9,5,5,3,9,4,1,7,4,5,3,3,3,6,3,1,2,7,0,4,1,3,2,7,3,1,3,0,2,2,2,4,1,3,4,5,1,3,3,3,0,2,1,1,0,2,1,0,0,0,2,0,0,2,1,1,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0
"E00004384",220,4,5,2,2,0,1,4,2,3,4,3,1,3,1,1,1,4,2,2,1,2,2,2,6,6,1,3,2,3,5,2,6,4,4,3,2,6,4,5,3,3,2,1,1,7,2,5,6,0,3,4,4,6,3,4,0,4,2,2,0,1,3,2,1,2,0,3,0,2,1,4,0,2,4,1,3,1,0,0,0,1,1,1,3,2,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0
"E00004385",226,4,2,3,7,3,2,5,3,3,1,1,0,4,3,3,7,3,1,2,1,1,1,0,3,2,6,3,4,8,7,2,5,6,2,5,3,6,4,4,3,2,5,4,4,4,6,7,4,2,3,6,2,5,5,3,4,2,2,2,1,2,1,0,0,1,0,2,1,0,1,1,1,0,0,0,3,1,1,1,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"E00004386",258,4,7,4,4,4,6,4,2,2,2,3,3,1,4,1,6,3,1,11,4,1,2,0,1,2,8,5,4,5,3,7,3,4,4,2,5,2,1,1,5,10,3,2,2,6,4,6,2,5,3,2,5,2,3,4,3,2,5,5,3,3,4,2,1,3,0,3,2,1,1,0,1,1,5,1,3,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004387",203,2,2,2,2,2,3,2,2,4,2,1,0,0,2,0,0,1,1,1,0,0,1,0,3,3,8,5,3,5,5,10,6,10,2,9,3,4,1,1,4,6,4,5,4,4,4,2,2,3,0,2,2,2,2,5,1,4,1,0,1,1,2,4,0,1,4,0,3,1,1,1,2,2,0,0,0,0,0,0,0,1,0,0,2,0,0,5,1,0,1,0,0,2,0,0,2,0,1,0,0,0
"E00004388",235,1,0,2,1,2,1,4,0,7,3,6,3,2,3,3,5,1,2,3,0,0,1,0,1,1,3,2,2,5,2,9,5,3,9,4,5,3,1,8,3,5,5,7,6,7,4,2,3,4,4,2,5,7,3,2,3,2,3,3,1,2,6,3,4,2,2,2,2,0,0,2,0,0,1,1,0,2,2,0,2,2,3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"E00004389",275,5,2,4,3,6,5,2,5,2,4,1,6,1,2,1,3,3,2,0,0,1,2,3,2,7,5,0,5,8,2,5,9,9,7,9,1,4,8,6,8,7,4,7,2,5,2,3,4,1,1,7,5,3,3,5,3,2,2,2,6,2,4,1,6,3,6,4,2,2,2,0,0,0,2,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"E00004390",275,3,5,1,6,3,2,7,5,1,0,3,0,0,2,3,3,1,2,1,0,1,2,3,2,7,6,14,13,11,8,3,8,7,5,3,7,8,11,3,3,5,1,2,2,4,6,3,3,3,3,1,6,4,2,0,3,1,2,1,3,3,2,3,4,4,2,2,4,1,1,1,1,2,1,1,2,2,1,2,1,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0
"E00004391",310,7,12,2,7,3,2,8,3,3,6,2,1,6,2,1,2,0,4,2,0,0,3,1,5,5,9,4,6,8,10,4,2,5,10,9,11,8,3,5,9,8,7,7,6,5,5,0,5,1,5,2,1,2,5,2,2,4,1,4,0,2,3,3,3,3,3,3,4,1,2,3,3,1,2,0,1,1,1,2,0,1,2,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"E00004392",239,2,3,1,2,1,2,2,1,2,6,4,4,3,1,2,4,3,3,3,1,3,2,1,1,10,3,5,4,0,4,1,2,2,1,1,1,4,3,3,6,4,3,3,2,2,5,7,3,5,1,3,4,1,3,3,2,2,3,3,2,5,0,7,4,2,3,3,3,4,3,2,1,6,4,4,3,4,3,0,0,0,1,0,3,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"E00004393",280,7,3,3,5,2,4,4,4,1,5,7,5,3,3,1,8,2,5,0,5,5,1,3,6,4,4,4,3,6,8,8,6,2,10,7,3,5,3,2,1,3,4,5,5,5,4,6,2,3,2,1,6,3,3,2,7,3,2,4,1,4,2,1,2,3,1,4,2,1,0,0,1,1,2,6,2,0,1,0,1,1,1,0,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"E00004394",199,4,4,1,3,0,1,5,2,2,3,3,5,2,3,3,1,1,2,1,2,1,0,1,5,3,3,4,1,1,8,7,5,5,9,1,5,2,2,4,9,5,2,3,4,2,2,2,4,1,3,3,5,0,0,1,1,2,0,6,3,3,3,2,4,3,1,0,1,1,0,1,0,3,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004395",271,6,3,2,4,1,3,1,0,3,3,1,1,3,4,2,0,2,6,4,0,1,1,1,3,8,5,8,9,9,13,12,16,6,4,9,3,5,10,4,6,4,1,1,3,4,4,4,1,3,4,4,2,1,5,4,1,1,2,1,0,2,2,5,3,0,0,2,1,2,2,1,4,1,0,0,2,1,1,2,1,0,2,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"E00004396",279,2,3,4,3,5,3,0,5,3,6,5,2,4,3,2,2,4,5,2,4,4,8,4,6,6,6,8,1,2,3,5,1,5,4,2,4,1,3,3,4,1,7,4,6,2,2,7,5,6,5,7,5,6,6,4,6,3,6,5,2,4,3,8,0,1,2,4,0,0,1,0,0,2,1,0,1,1,1,4,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004397",298,3,2,3,2,5,3,2,5,6,7,2,2,6,5,4,6,6,6,6,8,4,7,8,4,5,5,8,4,10,0,4,5,3,5,7,1,0,4,6,6,6,5,4,1,4,4,3,10,5,6,1,3,2,1,6,4,2,4,5,3,5,4,3,1,2,1,2,3,1,2,0,1,3,0,1,0,0,0,1,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004398",232,1,5,1,6,5,1,4,1,3,2,1,5,2,5,4,3,5,0,4,1,2,3,4,2,4,8,5,3,3,3,8,6,4,5,2,2,1,3,1,3,7,4,5,5,5,2,2,3,0,2,1,2,3,1,2,4,3,4,5,3,0,4,0,1,3,1,1,3,3,2,1,3,0,1,0,1,1,2,3,2,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"E00004399",392,7,4,8,6,9,7,9,10,5,8,10,7,6,5,11,4,4,6,6,5,3,7,5,6,5,10,9,7,7,7,4,5,3,3,11,6,6,2,3,4,8,4,5,7,4,4,5,8,7,1,5,1,4,1,6,1,6,1,2,4,2,6,3,2,1,1,4,0,2,1,2,1,2,1,4,3,3,1,1,0,2,4,1,0,2,3,1,1,1,0,0,0,1,2,0,0,0,0,0,0,0
"E00004400",340,4,4,3,8,4,3,4,5,4,3,1,5,2,2,1,4,3,3,1,1,4,2,4,3,3,7,7,3,6,7,0,2,5,5,4,2,8,3,6,4,2,5,4,3,4,8,7,8,6,2,7,3,10,5,3,11,8,5,1,4,2,0,1,5,3,0,3,2,0,2,4,3,1,2,4,6,1,2,2,7,1,5,5,2,8,1,3,3,0,1,2,1,0,0,0,1,0,0,0,0,1
"E00004401",289,5,4,4,8,4,3,4,4,3,3,4,1,5,0,1,3,1,3,1,1,2,3,4,4,1,2,1,1,3,1,2,3,2,5,7,2,8,6,9,5,5,7,5,6,4,4,5,2,5,7,1,2,4,2,3,6,2,5,2,1,5,3,4,1,4,3,3,8,3,3,0,2,4,2,3,3,1,4,0,2,3,4,2,1,3,1,0,1,1,0,1,2,0,0,0,1,0,0,0,0,0
"E00004402",251,5,3,3,3,3,2,2,3,1,1,2,1,2,2,0,2,1,1,1,1,2,0,2,2,1,2,2,3,1,4,11,8,6,7,3,7,6,5,7,9,3,7,5,6,6,4,3,2,1,4,2,6,2,6,2,1,1,6,1,0,1,1,1,2,3,0,2,1,4,1,2,2,0,4,4,0,0,4,2,0,5,3,0,1,5,0,1,1,1,0,1,1,1,2,0,0,0,0,0,0,0
"E00004403",282,2,3,1,1,3,3,2,4,4,2,3,4,3,1,2,2,3,2,1,4,0,3,0,3,4,6,1,2,3,4,3,1,3,4,3,4,4,4,6,2,4,2,7,4,0,4,5,2,6,4,5,3,3,4,1,3,0,6,0,7,3,7,4,14,11,9,4,1,6,1,4,4,3,1,3,5,3,1,3,3,1,1,0,2,1,1,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0
"E00004404",266,5,7,6,4,1,5,3,1,2,4,4,2,5,3,3,0,1,1,0,2,0,1,1,1,1,1,0,0,3,5,0,3,3,8,9,4,7,8,6,4,4,1,6,4,2,2,5,2,2,4,3,1,4,1,0,2,1,4,5,5,2,1,1,2,8,3,8,5,2,6,2,5,3,1,6,3,4,6,1,2,0,0,0,1,2,1,1,1,2,3,1,0,0,0,0,1,0,0,0,0,0
"E00004405",304,4,4,4,2,2,6,5,8,3,4,10,4,9,3,3,2,1,2,0,4,1,1,2,1,2,3,1,4,6,2,1,5,3,10,2,1,4,0,10,8,8,6,6,5,6,8,7,6,4,7,6,3,4,8,2,2,3,6,2,0,1,3,7,7,1,2,5,3,0,0,2,3,1,2,6,1,1,2,3,2,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"E00004406",238,4,2,1,1,3,3,2,1,2,4,1,0,4,2,2,2,3,4,0,0,0,0,1,1,1,2,3,4,3,2,2,5,3,5,6,9,5,3,4,2,5,1,1,0,1,2,3,3,4,4,3,5,6,5,2,2,5,1,3,3,3,5,8,7,5,5,5,2,4,0,2,3,2,2,1,2,3,0,3,1,1,5,1,0,1,1,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"E00004407",341,1,4,2,7,2,3,2,5,4,3,1,3,7,3,2,4,3,3,3,2,0,3,4,1,4,3,7,6,3,6,3,2,5,4,2,3,4,3,5,5,5,3,9,6,9,3,4,6,1,7,3,6,5,6,2,2,10,2,0,3,3,4,7,5,7,6,3,5,4,2,4,5,0,2,3,4,6,2,4,5,5,4,4,1,4,2,3,1,1,1,1,0,1,3,0,0,0,0,0,0,0
"E00004408",259,5,6,4,2,5,4,5,5,4,5,1,0,2,2,2,4,2,2,2,1,0,1,0,2,1,2,0,1,4,4,3,2,2,4,2,6,7,9,2,10,2,5,8,5,7,8,5,3,5,5,3,1,4,4,2,3,2,5,4,5,1,0,3,1,2,7,1,4,1,1,2,2,2,1,1,3,1,0,3,0,2,4,2,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"E00004409",250,2,0,2,3,1,4,6,2,3,2,3,2,3,1,4,0,2,1,1,5,3,3,4,5,6,2,4,11,9,8,3,1,8,2,1,2,4,6,0,2,7,1,3,8,3,2,5,2,5,2,2,3,1,1,3,5,5,1,1,7,6,1,4,3,1,5,2,3,2,3,1,1,0,2,3,1,2,1,1,0,0,1,1,2,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"E00004410",260,0,4,6,2,4,5,4,5,3,3,3,4,1,3,4,6,2,2,0,3,2,0,1,1,1,0,1,2,3,1,6,2,6,4,5,6,6,4,9,6,5,4,10,7,5,3,7,7,4,3,5,2,1,0,2,4,5,3,3,2,3,2,0,6,2,3,2,1,1,2,2,1,2,1,1,1,3,2,0,3,0,1,0,5,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
"E00004411",252,4,7,2,3,1,3,2,2,1,0,3,6,3,2,1,1,3,0,1,0,0,1,3,2,2,7,3,8,3,4,5,4,9,3,5,1,6,4,2,7,5,4,3,2,8,8,0,5,2,2,4,5,3,2,1,3,3,3,3,5,2,5,1,3,2,2,4,2,1,3,3,2,6,7,3,0,2,1,2,0,0,1,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"E00004412",267,1,3,4,3,2,2,3,1,3,3,0,4,1,5,2,3,3,3,1,0,0,0,0,2,5,7,3,7,6,10,4,4,1,7,4,5,10,5,4,2,5,6,4,8,4,5,5,5,4,5,3,1,3,5,1,2,6,5,2,4,2,3,1,3,2,1,1,4,1,2,3,1,3,3,1,2,4,0,1,2,2,2,0,2,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
"E00004413",243,7,12,7,2,9,8,0,2,3,4,5,2,6,2,1,1,2,0,2,0,0,2,3,0,0,2,0,3,1,1,3,4,7,5,4,4,7,8,3,16,4,10,8,4,1,5,2,3,9,1,5,3,2,3,2,0,3,2,0,4,1,2,1,3,2,2,1,0,4,1,1,1,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004414",284,3,5,3,3,3,5,2,3,2,0,6,2,4,3,4,3,4,7,2,0,1,0,1,5,4,5,5,1,10,7,4,2,3,6,5,4,3,3,1,4,5,5,4,9,7,2,5,3,3,2,5,6,8,4,2,5,8,5,5,7,1,8,1,2,2,1,2,1,2,3,6,0,3,1,2,2,1,1,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
"E00004415",303,5,1,9,5,5,6,12,3,4,3,3,0,0,3,0,3,0,3,4,2,0,1,1,5,1,4,4,4,7,3,7,7,6,6,5,5,5,7,2,11,1,10,12,9,6,2,7,2,2,4,7,3,6,2,4,1,5,3,4,2,4,2,7,2,1,3,1,0,2,0,2,2,1,3,1,9,1,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"E00004416",258,5,1,0,2,5,2,3,5,0,4,4,6,3,2,3,5,1,1,0,0,0,1,5,4,0,3,4,4,2,2,4,3,9,5,8,4,7,5,1,2,2,1,7,5,5,1,5,4,5,7,7,2,9,5,1,2,0,4,3,0,2,3,1,3,2,1,2,4,1,0,2,2,2,2,0,4,4,1,2,2,3,1,2,1,0,4,1,1,0,1,0,3,0,1,0,0,0,0,0,0,0
"E00004417",283,5,4,2,5,2,3,4,4,8,1,4,2,1,4,1,1,3,3,1,2,2,1,0,2,3,6,2,3,5,7,5,3,7,3,6,9,2,5,7,12,9,6,6,3,4,1,4,5,4,2,2,6,2,3,5,5,2,4,5,0,5,5,1,1,2,5,5,2,0,0,3,4,0,1,4,2,1,0,0,0,3,1,4,2,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"E00004418",260,5,4,5,1,1,4,1,3,2,1,1,4,3,2,3,0,4,1,2,3,1,2,2,1,3,4,2,2,5,7,6,7,3,6,3,5,6,1,4,12,4,4,2,5,3,3,3,5,4,4,3,3,4,4,5,2,2,4,0,3,2,2,5,5,5,3,5,3,2,1,3,3,2,2,2,0,2,3,2,3,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"E00004419",244,1,2,5,3,1,2,5,3,0,0,1,0,1,3,3,0,0,1,0,2,1,3,2,4,2,6,8,6,18,10,10,14,11,15,7,6,9,6,9,7,0,3,10,2,3,0,2,3,1,1,1,1,2,1,0,0,2,0,1,3,2,1,1,2,2,0,1,0,1,2,2,2,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"E00004420",266,6,4,4,4,0,5,3,3,1,5,2,3,4,5,0,3,4,2,2,0,1,0,1,0,1,2,7,1,4,7,11,5,6,8,6,1,5,4,7,3,4,3,6,0,8,2,6,7,4,1,5,2,4,1,3,3,2,1,1,3,4,2,0,1,2,3,3,5,4,5,4,3,0,0,3,3,2,1,1,0,0,0,2,4,1,1,2,0,3,0,0,0,0,0,0,0,0,1,0,0,0
"E00004421",298,5,5,5,6,10,7,7,2,2,1,5,3,2,3,1,0,2,2,3,0,2,3,2,2,6,2,5,4,4,5,4,3,8,8,3,7,6,15,13,11,3,6,5,8,4,5,4,3,3,3,5,8,3,4,1,5,3,2,4,2,5,2,1,2,4,0,1,2,0,2,0,2,0,0,1,2,0,0,0,1,0,2,0,1,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0
"E00004422",183,1,1,2,2,2,3,2,3,2,1,1,2,1,0,1,0,1,1,2,2,1,0,2,4,2,4,6,1,2,7,4,5,3,4,4,2,1,1,5,5,3,3,4,2,4,2,4,2,3,1,2,3,3,4,0,0,0,3,0,1,2,1,3,4,4,7,1,1,2,0,1,0,2,0,2,1,2,1,2,0,0,3,1,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"E00004423",245,3,8,4,2,4,1,2,1,3,2,3,2,1,3,2,2,3,0,1,1,0,2,3,2,0,1,3,6,8,4,3,6,6,10,3,10,7,4,6,4,6,7,2,3,9,2,4,2,6,2,3,6,2,0,0,0,3,0,0,5,2,5,1,0,4,0,3,2,1,1,2,0,4,2,2,0,3,0,1,5,2,0,1,1,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0
"E00004424",228,1,3,2,3,3,1,2,3,2,0,2,0,0,1,0,2,1,0,0,0,2,1,1,1,5,1,4,11,9,13,4,6,6,9,5,9,4,5,5,6,2,5,7,7,3,3,3,2,3,2,2,1,1,1,1,1,1,3,3,0,4,0,5,1,6,2,1,0,5,0,0,3,3,0,0,0,1,1,1,5,0,3,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0
"E00004425",352,3,10,3,9,3,1,5,2,2,5,2,1,6,6,4,4,4,3,1,1,6,5,1,8,3,4,4,6,7,8,9,6,9,2,3,5,7,3,5,8,3,9,3,6,3,2,7,8,6,5,9,2,6,3,0,4,2,3,6,7,4,3,6,5,5,4,4,5,2,3,4,0,3,1,3,1,2,0,1,1,2,1,2,0,1,0,3,2,1,3,2,0,0,0,0,0,0,0,0,0,0
"E00004426",299,1,4,0,3,6,4,5,3,2,4,0,4,4,3,2,3,3,0,0,2,0,1,0,4,4,3,6,6,5,6,8,5,8,5,4,7,5,5,6,6,8,4,7,4,9,5,6,7,8,5,5,6,3,5,4,2,2,0,0,0,2,3,1,2,2,3,2,4,6,1,11,2,1,3,1,3,5,1,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0
"E00004427",296,4,7,1,5,8,6,5,4,9,4,4,7,4,1,5,1,0,3,1,1,0,0,2,3,3,2,1,3,2,2,1,1,2,1,2,1,4,4,5,2,8,7,8,1,1,3,3,5,7,8,3,2,2,4,6,5,4,2,4,5,5,4,2,3,4,4,8,2,5,3,5,1,2,2,4,4,1,2,1,0,1,1,2,3,1,2,2,2,5,1,1,1,2,1,0,0,0,0,0,0,0
"E00004428",220,3,7,1,5,3,2,4,3,2,0,1,1,0,0,0,0,0,1,1,1,0,0,2,1,0,0,2,5,1,10,5,11,4,5,7,7,3,10,7,1,6,4,7,3,5,2,1,4,1,0,2,1,3,0,1,0,5,3,1,1,2,1,2,1,0,1,6,0,2,1,1,2,2,0,0,3,4,3,1,5,1,3,3,2,1,2,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0
"E00004429",253,4,5,3,2,3,0,3,0,1,0,1,3,3,2,1,2,2,2,2,0,2,1,1,1,5,4,5,6,8,2,11,6,13,2,8,5,5,7,4,3,3,4,8,3,4,3,1,8,6,1,2,3,3,5,4,0,2,2,3,4,1,3,6,3,1,1,3,5,0,5,3,3,1,1,1,1,1,1,0,2,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"E00004430",170,0,0,2,1,0,1,2,0,0,0,1,0,0,1,0,0,2,0,0,0,2,0,1,0,1,3,1,1,2,1,1,0,2,0,2,0,6,2,0,2,0,0,3,2,1,0,1,0,1,0,1,0,0,0,0,1,1,4,1,1,3,5,3,10,2,2,4,2,0,3,2,1,2,1,3,5,2,0,2,5,6,5,2,1,4,3,7,4,4,3,0,4,10,1,0,1,3,1,0,0,0
"E00004431",265,8,2,6,6,6,4,3,3,4,2,5,3,7,1,3,4,1,6,0,1,0,0,1,0,1,0,3,1,1,6,2,3,9,6,7,7,3,3,7,6,4,8,1,3,2,6,2,3,7,1,4,3,4,3,2,1,5,2,4,2,5,1,4,0,7,3,5,4,1,5,0,0,1,0,2,1,0,3,0,2,1,1,4,1,0,0,3,0,0,0,0,0,1,0,0,0,2,0,0,0,0
"E00004432",272,4,9,1,4,5,5,2,2,2,2,1,1,1,0,2,0,0,1,2,3,0,0,0,4,2,6,4,5,8,6,8,6,6,4,7,9,4,6,5,6,10,5,7,2,2,5,5,9,1,3,4,2,2,0,3,2,2,3,3,4,6,2,4,1,5,1,4,3,1,1,1,2,2,0,6,1,1,1,0,2,1,1,2,1,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0
"E00004433",300,7,7,2,2,9,5,3,3,6,2,3,0,1,3,0,2,2,1,0,2,0,5,1,1,3,2,1,6,6,7,12,7,10,7,8,17,8,7,5,5,3,3,8,6,3,6,5,0,3,7,1,3,3,2,3,4,2,1,6,3,6,0,1,1,3,2,1,4,3,1,2,0,1,1,3,1,4,0,4,1,1,0,1,1,2,0,1,0,1,0,0,0,0,0,0,0,2,2,0,0,0
